ID,precipitacao,uso_solo,radiacao,temperatura,umidade_ar,vento,vazao_Q95,ano
2269,0.56085047,Agropecuaria,1697.408,26.159412,57.493464,2.6158042,7.6631796,2018
2270,0.61997542,Floresta,1656.3756,26.01138,58.120909,2.5551012,6.9398978,2018
2271,0.64382574,Floresta,1621.7769,25.880563,58.576863,2.5176988,6.314481,2018
2272,0.635199,Floresta,1593.6196,25.77408,58.874746,2.5004059,5.7732756,2018
2273,0.61534917,Formacao_natural,1570.8521,25.69801,59.047772,2.4983688,5.2778105,2018
2274,0.61903136,Formacao_natural,1552.2164,25.658737,59.127307,2.5077365,4.773361,2018
2275,0.63667401,Floresta,1536.4161,25.660539,59.134554,2.5263229,4.2039702,2018
2276,0.64159472,Formacao_natural,1522.1896,25.702199,59.078895,2.5532563,3.5245932,2018
2277,0.63499714,Floresta,1508.5236,25.775649,58.963633,2.5879494,2.7145073,2018
2278,0.62380658,Floresta,1494.9409,25.867281,58.799615,2.6287792,1.820317,2018
2279,0.61092149,Floresta,1481.6751,25.959936,58.622225,2.6720245,1.0584123,2018
2280,0.60536245,Floresta,1469.5907,26.034424,58.501131,2.7117236,0.81280103,2018
2281,0.61426638,Floresta,1459.7786,26.072762,58.526177,2.7412313,1.1466873,2018
2282,0.63131481,Agropecuaria,1452.9651,26.065367,58.760655,2.7564175,1.5891008,2018
2283,0.6479872,Formacao_natural,1449.2429,26.018196,59.190595,2.7580921,1.8249501,2018
2284,0.66074561,Agropecuaria,1448.472,25.951244,59.725064,2.7507908,1.8915057,2018
2285,0.67089285,Agropecuaria,1450.7725,25.887543,60.254445,2.7391772,1.9127006,2018
2286,0.67882775,Agropecuaria,1456.3421,25.842044,60.709725,2.7260145,1.9527898,2018
2287,0.68207467,Floresta,1464.8727,25.81794,61.078833,2.7126812,2.0089926,2018
2288,0.68085662,Area_nao_vegetada,1475.3869,25.809995,61.386944,2.7002322,2.0567269,2018
2289,0.68182951,Floresta,1486.6391,25.81023,61.668844,2.6897168,2.079952,2018
2303,0.73412109,Floresta,1538.7638,26.011968,64.272619,2.7520658,0.53764824,2018
2304,0.725572,Floresta,1541.5786,26.019425,64.567374,2.7408578,0.59213301,2018
2305,0.71299422,Agropecuaria,1548.7846,26.021889,65.226952,2.7103348,0.67495105,2018
2306,0.71113846,Floresta,1556.919,26.05142,66.017412,2.6823253,0.7536625,2018
2307,0.71720279,Agropecuaria,1563.5358,26.118027,66.715069,2.6679301,0.79572184,2018
2308,0.72168786,Agropecuaria,1568.5866,26.204468,67.238838,2.6572195,0.79688382,2018
2309,0.72712079,Agropecuaria,1574.2952,26.283124,67.645122,2.6171133,0.76428669,2018
2310,0.73599911,Agropecuaria,1583.3914,26.38027,68.015245,2.5066525,0.70644711,2018
2311,0.74064856,Agropecuaria,1594.0125,26.611957,68.161972,2.3228919,0.63066441,2018
2312,0.73730214,Agropecuaria,1600.6184,26.937986,67.929431,2.1462131,0.54259836,2018
2313,0.75999575,Agropecuaria,1605.7582,26.906642,68.037625,2.1262676,0.44638065,2018
2314,0.80741623,Floresta,1618.6446,26.502395,68.587937,2.2142369,0.34657739,2018
2315,0.84784385,Floresta,1643.0326,26.110292,68.889431,2.2650402,0.25234089,2018
2316,0.87049588,Floresta,1682.517,25.815638,68.784929,2.2480381,0.1698842,2018
2317,0.87692577,Floresta,1743.8039,25.581667,68.218848,2.1673132,0.15274324,2018
2318,0.89199611,Agropecuaria,1838.596,25.372373,66.912444,2.0180504,0.24105486,2018
2319,0.92155575,Agropecuaria,1980.4037,25.165586,64.433439,1.7896152,0.3113343,2018
2320,0.95106505,Floresta,2137.3558,24.987933,61.312941,1.5407866,0.31565132,2018
2336,0.95990358,Floresta,1581.4872,26.136865,62.163289,1.7005931,31.659226,2018
2337,0.95566737,Floresta,1575.1106,26.122643,62.272283,1.7305423,30.473399,2018
2338,0.94132136,Floresta,1570.1363,26.110767,62.326818,1.7653351,29.179267,2018
2339,0.89713462,Floresta,1567.3968,26.1025,62.308784,1.8036703,27.796451,2018
2340,0.85991939,Floresta,1567.541,26.098672,62.206056,1.8444586,26.347296,2018
2341,0.82778557,Floresta,1570.7986,26.099288,62.017181,1.8873032,24.855541,2018
2342,0.74405651,Floresta,1576.9568,26.103566,61.751692,1.9325647,23.345045,2018
2343,0.58708982,Floresta,1585.5707,26.110449,61.424897,1.9811641,21.838695,2018
2344,0.5168072,Floresta,1596.2592,26.119261,61.050397,2.0343974,20.35751,2018
2345,0.62596332,Agropecuaria,1608.9221,26.130208,60.634495,2.0938537,18.919843,2018
2346,0.66297182,Floresta,1623.8055,26.144559,60.174574,2.1613125,17.540599,2018
2347,0.58419731,Floresta,1641.3945,26.164463,59.661964,2.2383699,16.230437,2018
2348,0.4954659,Agropecuaria,1662.0596,26.192127,59.090527,2.3254296,14.995154,2018
2349,0.58299395,Agropecuaria,1685.2939,26.22776,58.473868,2.4196225,13.835581,2018
2350,0.67291235,Floresta,1708.4801,26.265796,57.871143,2.5117993,12.748366,2018
2351,0.69832294,Agropecuaria,1725.9691,26.291164,57.402826,2.5852696,11.727779,2018
2352,0.68368499,Agropecuaria,1730.6667,26.282075,57.210335,2.6220858,10.768249,2018
2353,0.64958534,Floresta,1718.9424,26.223623,57.349947,2.6168894,9.8668386,2018
2354,0.62376718,Floresta,1693.9287,26.119723,57.732762,2.583058,9.0245898,2018
2355,0.62581446,Floresta,1662.6368,25.987861,58.198232,2.5415846,8.2456461,2018
2356,0.63952741,Floresta,1631.0677,25.845839,58.620475,2.5074721,7.533476,2018
2357,0.63727056,Floresta,1602.4305,25.706426,58.942588,2.4864159,6.8848109,2018
2358,0.59652433,Floresta,1577.8924,25.580237,59.158458,2.4780871,6.2838326,2018
2359,0.5250381,Floresta,1557.6259,25.479891,59.288519,2.4798287,5.6999975,2018
2360,0.54508497,Floresta,1541.2632,25.420144,59.363026,2.4890059,5.0906022,2018
2361,0.60548085,Floresta,1527.91,25.411944,59.408974,2.5042154,4.4053225,2018
2362,0.61494639,Floresta,1516.2332,25.454327,59.440667,2.525354,3.5900483,2018
2363,0.60145093,Floresta,1504.9114,25.532464,59.461183,2.5525749,2.5979062,2018
2364,0.5887132,Floresta,1493.1583,25.62413,59.475881,2.5849619,1.4475531,2018
2365,0.55878223,Formacao_natural,1480.8867,25.707685,59.506869,2.6199497,0.40616785,2018
2366,0.53582228,Formacao_natural,1468.4848,25.766062,59.596016,2.6537967,0.093793073,2018
2367,0.58104861,Formacao_natural,1456.466,25.788321,59.790803,2.6828472,0.69419264,2018
2368,0.63391411,Formacao_natural,1445.2935,25.771952,60.116058,2.7049366,1.4782736,2018
2369,0.66884362,Formacao_natural,1435.6182,25.725581,60.54752,2.7198431,1.96092,2018
2370,0.69170034,Floresta,1428.7838,25.66836,61.011318,2.7282215,2.1733933,2018
2371,0.70657502,Agropecuaria,1426.793,25.62297,61.419964,2.7303061,2.2559264,2018
2372,0.71474077,Formacao_natural,1431.117,25.604424,61.723251,2.7262527,2.2947057,2018
2373,0.71696274,Formacao_natural,1441.3352,25.613117,61.931531,2.7175333,2.3184608,2018
2374,0.71546188,Formacao_natural,1455.2595,25.638328,62.093806,2.7070795,2.3277678,2018
2394,0.7031285,Agropecuaria,1568.5063,26.017043,67.693059,2.6172479,0.83027904,2018
2395,0.71809498,Agropecuaria,1577.073,26.039183,68.403438,2.5760281,0.80727346,2018
2396,0.73713435,Agropecuaria,1587.2709,26.050623,69.134389,2.5150116,0.75474669,2018
2397,0.75399595,Agropecuaria,1598.084,26.065202,69.823381,2.4447704,0.68392902,2018
2398,0.76940538,Agropecuaria,1606.8218,26.079453,70.271549,2.3906657,0.60305809,2018
2399,0.79231706,Floresta,1613.6346,26.053719,70.383499,2.3674557,0.51863633,2018
2400,0.82321871,Agropecuaria,1623.6071,25.969733,70.227256,2.3605148,0.4368488,2018
2401,0.84692804,Agropecuaria,1643.3223,25.84988,69.906,2.3421149,0.36508636,2018
2402,0.83489341,Agropecuaria,1677.8359,25.715708,69.470758,2.2946523,0.31468199,2018
2403,0.81521667,Agropecuaria,1730.7744,25.57695,68.854514,2.2104685,0.3065495,2018
2404,0.89315358,Agropecuaria,1804.6594,25.435961,67.886715,2.0870612,0.34140251,2018
2405,0.95747235,Agropecuaria,1895.0708,25.297929,66.469207,1.934219,0.38164887,2018
2406,1.0047204,Agropecuaria,1969.134,25.195336,65.168371,1.8065222,0.40572563,2018
2422,0.98017537,Floresta,1593.951,26.137208,62.127117,1.6478044,33.437452,2018
2423,0.99010447,Floresta,1589.4761,26.13112,62.173964,1.6743539,32.146344,2018
2424,1.0002236,Floresta,1585.8186,26.125213,62.170434,1.7102837,30.727127,2018
2425,0.95336388,Floresta,1583.4821,26.120081,62.11115,1.7532506,29.203616,2018
2426,0.89703006,Floresta,1582.9313,26.11613,61.99422,1.800541,27.603339,2018
2427,0.8476814,Floresta,1584.4324,26.113357,61.821646,1.85016,25.955599,2018
2428,0.77989087,Floresta,1588.003,26.111397,61.599111,1.9012559,24.289761,2018
2429,0.69397788,Area_nao_vegetada,1593.4942,26.109817,61.33417,1.9539665,22.634006,2018
2430,0.65468062,Floresta,1600.7311,26.108478,61.033498,2.0090529,21.01446,2018
2431,0.6810753,Floresta,1609.6241,26.107779,60.700779,2.0675481,19.454473,2018
2432,0.67929884,Agropecuaria,1620.1919,26.108657,60.336506,2.130425,17.973726,2018
2433,0.6082487,Agropecuaria,1632.4658,26.112285,59.940456,2.1981515,16.586981,2018
2434,0.54152903,Agropecuaria,1646.2407,26.119323,59.517514,2.2699639,15.302666,2018
2435,0.60459901,Agropecuaria,1660.6499,26.12856,59.086979,2.3428115,14.121895,2018
2436,0.67482515,Agropecuaria,1673.6784,26.135085,58.692252,2.4104217,13.038766,2018
2437,0.69518095,Floresta,1682.0813,26.129274,58.400254,2.4638682,12.042392,2018
2438,0.68367568,Floresta,1682.4035,26.098988,58.276488,2.4952077,11.120244,2018
2439,0.65801139,Floresta,1672.9592,26.035434,58.34206,2.502846,10.261513,2018
2440,0.63636765,Floresta,1655.0244,25.937907,58.552533,2.4933927,9.4590212,2018
2441,0.633196,Floresta,1631.8963,25.812434,58.824486,2.4774576,8.7087475,2018
2442,0.64158574,Agropecuaria,1606.9907,25.666972,59.080369,2.4638749,8.0070241,2018
2443,0.63608128,Floresta,1582.7964,25.509444,59.273441,2.457104,7.3464153,2018
2444,0.58571292,Floresta,1560.9342,25.350912,59.390642,2.4577165,6.7119257,2018
2445,0.48537892,Agropecuaria,1542.5294,25.211233,59.44848,2.4639916,6.0789761,2018
2446,0.51658168,Floresta,1528.1827,25.11993,59.486201,2.473736,5.4133195,2018
2447,0.59400604,Floresta,1517.4436,25.103212,59.547891,2.4860793,4.6718084,2018
2448,0.57720343,Floresta,1508.6091,25.162405,59.656036,2.5021271,3.8044245,2018
2449,0.52666201,Floresta,1499.5967,25.269114,59.803876,2.5235421,2.767893,2018
2450,0.53604984,Formacao_natural,1489.0696,25.384641,59.97779,2.5506247,1.5909381,2018
2451,0.48654162,Agropecuaria,1476.6475,25.479188,60.18154,2.5819315,0.55277885,2018
2452,0.3916486,Formacao_natural,1462.4113,25.536042,60.439788,2.6152122,0.2434678,2018
2453,0.52251291,Floresta,1446.4689,25.548219,60.783552,2.6484879,0.82200944,2018
2454,0.633561,Formacao_natural,1429.0297,25.516733,61.226273,2.6804943,1.6248861,2018
2455,0.69092422,Floresta,1411.1885,25.452899,61.73804,2.7099698,2.1718036,2018
2456,0.72510213,Floresta,1396.1064,25.381514,62.232846,2.7340255,2.4474292,2018
2457,0.7461665,Floresta,1388.9282,25.336211,62.597513,2.7478432,2.5641512,2018
2458,0.75512302,Formacao_natural,1393.5701,25.34039,62.770676,2.7482491,2.6051707,2018
2459,0.75386892,Floresta,1408.9632,25.389551,62.796983,2.7379153,2.6101074,2018
2460,0.74771567,Floresta,1429.9919,25.458967,62.781446,2.7238408,2.592276,2018
2481,0.67899239,Agropecuaria,1575.5474,25.809293,69.256097,2.578221,0.85180474,2018
2482,0.72217799,Agropecuaria,1588.7106,25.713406,70.501271,2.5557042,0.80171209,2018
2483,0.75558428,Agropecuaria,1604.8655,25.523268,72.098841,2.5545537,0.73290264,2018
2484,0.78239466,Agropecuaria,1619.1566,25.296852,73.606786,2.5765924,0.65567233,2018
2485,0.80861061,Agropecuaria,1623.1755,25.299839,73.591196,2.5610053,0.57815276,2018
2486,0.83586723,Agropecuaria,1625.1492,25.487688,72.297569,2.4948356,0.50739388,2018
2487,0.85797613,Agropecuaria,1638.8014,25.60095,71.120593,2.4242529,0.45008211,2018
2488,0.86411099,Agropecuaria,1667.7707,25.612548,70.318538,2.3518289,0.4131492,2018
2489,0.88108265,Agropecuaria,1711.2362,25.568557,69.724365,2.2672991,0.40232011,2018
2490,0.96423339,Floresta,1765.1191,25.502063,69.195828,2.1697941,0.41546155,2018
2491,1.0293112,Agropecuaria,1818.2392,25.436377,68.74076,2.0734854,0.44213159,2018
2492,1.0906154,Floresta,1847.1284,25.397706,68.676909,2.0118163,0.47649333,2018
2508,0.99514118,Floresta,1604.5469,26.141771,62.200538,1.5710056,35.402352,2018
2509,0.99820959,Floresta,1601.2329,26.142141,62.20643,1.5955538,33.989439,2018
2510,1.0039722,Floresta,1598.2101,26.140888,62.154935,1.6362302,32.422219,2018
2511,0.97051617,Floresta,1595.8519,26.138351,62.052632,1.6882822,30.730105,2018
2512,0.92157814,Floresta,1594.5832,26.134651,61.908854,1.74602,28.947462,2018
2513,0.87508042,Floresta,1594.7035,26.129536,61.731894,1.8052053,27.110594,2018
2514,0.82592243,Floresta,1596.3219,26.12256,61.527954,1.8638047,25.25542,2018
2515,0.77817908,Floresta,1599.4033,26.113438,61.301308,1.9215264,23.416127,2018
2516,0.7489182,Floresta,1603.8526,26.102312,61.05453,1.9790103,21.624654,2018
2517,0.73825907,Agropecuaria,1609.5726,26.089811,60.788857,2.037152,19.910446,2018
2518,0.72046296,Floresta,1616.4614,26.076862,60.50516,2.0966258,18.29974,2018
2519,0.68433966,Agropecuaria,1624.3385,26.064296,60.206006,2.1574963,16.813774,2018
2520,0.65909159,Agropecuaria,1632.7953,26.052226,59.899002,2.2188123,15.465878,2018
2521,0.6746316,Agropecuaria,1640.9962,26.039233,59.600872,2.2782154,14.25853,2018
2522,0.69753887,Floresta,1647.5326,26.021552,59.339846,2.3318611,13.18229,2018
2523,0.69902201,Floresta,1650.5352,25.992935,59.151753,2.3751846,12.218134,2018
2524,0.67603502,Floresta,1648.2269,25.945913,59.066478,2.404772,11.342826,2018
2525,0.63040092,Agropecuaria,1639.7295,25.874243,59.090086,2.4204545,10.534853,2018
2526,0.58122314,Floresta,1625.5099,25.774633,59.196782,2.4258433,9.7781622,2018
2527,0.58293177,Floresta,1607.0672,25.646176,59.338662,2.4266261,9.0624227,2018
2528,0.62333845,Agropecuaria,1586.2223,25.488566,59.464465,2.4280441,8.380433,2018
2529,0.64328561,Floresta,1564.6752,25.302361,59.534602,2.433235,7.7243023,2018
2530,0.62646308,Floresta,1544.0827,25.094682,59.531389,2.4427289,7.082002,2018
2531,0.59200135,Floresta,1526.3534,24.891549,59.47212,2.4546642,6.4352421,2018
2532,0.6030979,Floresta,1513.3604,24.74709,59.421618,2.4660115,5.7588546,2018
2533,0.61843718,Floresta,1505.4094,24.720835,59.470405,2.4754726,5.0217696,2018
2534,0.54681091,Floresta,1500.016,24.820779,59.662653,2.4857401,4.1918631,2018
2535,0.41189147,Agropecuaria,1493.5949,24.988614,59.961864,2.5011723,3.2546402,2018
2536,0.48767161,Formacao_natural,1484.0191,25.15419,60.309119,2.5239147,2.269676,2018
2537,0.51286581,Agropecuaria,1470.7856,25.2767,60.681067,2.5535696,1.4681885,2018
2538,0.46129226,Agropecuaria,1453.8164,25.341827,61.093337,2.589034,1.207386,2018
2539,0.55722915,Formacao_natural,1432.6998,25.346974,61.578555,2.629768,1.5459175,2018
2540,0.66047515,Agropecuaria,1406.8842,25.29446,62.159962,2.6756608,2.0950583,2018
2541,0.72483961,Agropecuaria,1377.2064,25.195501,62.816474,2.7249855,2.5233863,2018
2542,0.76983182,Floresta,1348.9619,25.082819,63.438894,2.7704497,2.7660619,2018
2543,0.80165824,Agropecuaria,1333.3747,25.015205,63.834916,2.7980326,2.8745507,2018
2544,0.81117706,Agropecuaria,1340.1715,25.040899,63.879243,2.7975404,2.9051676,2018
2545,0.79916715,Formacao_natural,1366.3965,25.146699,63.671268,2.7758706,2.8922797,2018
2568,0.69450873,Agropecuaria,1585.6324,25.471907,71.613157,2.5927152,0.84617399,2018
2569,0.74955334,Agropecuaria,1609.9946,25.176533,73.881666,2.6221676,0.77367011,2018
2570,0.78685625,Agropecuaria,1634.9191,24.816289,76.27133,2.6773446,0.69298741,2018
2571,0.81762086,Agropecuaria,1634.4386,24.844192,76.101981,2.6689713,0.61295048,2018
2572,0.84682573,Agropecuaria,1623.6832,25.191224,73.864483,2.580381,0.54110276,2018
2574,0.90858494,Agropecuaria,1654.8951,25.53839,71.087992,2.4045864,0.4460832,2018
2575,0.96915803,Agropecuaria,1692.7474,25.56553,70.582979,2.320856,0.4309872,2018
2593,1.0250412,Floresta,1616.1599,26.144314,62.334266,1.4657631,38.925292,2018
2594,1.0149455,Floresta,1613.8309,26.15355,62.39585,1.4606383,37.587101,2018
2595,1.0042477,Floresta,1611.2475,26.159213,62.370699,1.4851704,36.033341,2018
2596,0.99321876,Agropecuaria,1608.4244,26.161793,62.264552,1.5371334,34.290009,2018
2597,0.9713237,Floresta,1605.7598,26.161888,62.102207,1.6062031,32.39458,2018
2598,0.93795192,Floresta,1603.7515,26.159327,61.910801,1.6809493,30.390852,2018
2599,0.90072815,Agropecuaria,1602.735,26.153119,61.708757,1.7539173,28.324093,2018
2600,0.86311521,Floresta,1602.8288,26.142144,61.504495,1.8222589,26.237775,2018
2601,0.82873524,Floresta,1604.012,26.125876,61.299659,1.8860627,24.172342,2018
2602,0.80199964,Floresta,1606.2082,26.10469,61.092588,1.9465896,22.165638,2018
2603,0.78184104,Floresta,1609.3187,26.079693,60.880931,2.0051608,20.254032,2018
2604,0.76178477,Floresta,1613.2024,26.052243,60.663586,2.0626175,18.47277,2018
2605,0.74027434,Floresta,1617.6175,26.023407,60.44234,2.1190866,16.853893,2018
2606,0.72526402,Agropecuaria,1622.1401,25.993423,60.223418,2.1738677,15.420821,2018
2607,0.72146058,Corpo_dagua,1626.0868,25.961229,60.018626,2.2254201,14.181019,2018
2608,0.71908867,Floresta,1628.4962,25.924149,59.84491,2.271569,13.121107,2018
2609,0.70522309,Agropecuaria,1628.2464,25.877959,59.720722,2.3100949,12.209122,2018
2610,0.66766686,Floresta,1624.3364,25.8175,59.658774,2.3396685,11.404261,2018
2611,0.58474638,Floresta,1616.22,25.737538,59.658048,2.3606956,10.668754,2018
2612,0.45812307,Agropecuaria,1603.976,25.633061,59.700102,2.3754625,9.9754458,2018
2613,0.47213471,Agropecuaria,1588.1941,25.498467,59.752073,2.3874001,9.3087461,2018
2614,0.59214771,Agropecuaria,1569.7188,25.326254,59.773565,2.3999327,8.6608723,2018
2615,0.65287099,Floresta,1549.5406,25.107567,59.723956,2.4154473,8.0266642,2018
2616,0.67002897,Floresta,1529.0729,24.839702,59.573986,2.4343957,7.3992844,2018
2617,0.67649304,Floresta,1510.7892,24.548759,59.336521,2.454267,6.767785,2018
2618,0.69046794,Floresta,1498.2235,24.321774,59.1204,2.4695121,6.116779,2018
2619,0.68192791,Agropecuaria,1493.12,24.280966,59.12018,2.4760746,5.4287064,2018
2620,0.60817706,Floresta,1491.7713,24.450235,59.432105,2.4783266,4.6909083,2018
2621,0.51477601,Formacao_natural,1488.1096,24.71269,59.944028,2.4855594,3.9130793,2018
2622,0.54715852,Agropecuaria,1479.177,24.947835,60.503736,2.5028703,3.1605265,2018
2623,0.58987702,Floresta,1464.7681,25.106811,61.052126,2.5307398,2.5817041,2018
2624,0.60323106,Agropecuaria,1444.862,25.184392,61.60628,2.5688989,2.3436649,2018
2625,0.65048344,Floresta,1418.3698,25.185,62.214831,2.6183755,2.4544116,2018
2626,0.71455114,Agropecuaria,1383.2287,25.11041,62.928694,2.6812222,2.7278544,2018
2660,0.93358211,Floresta,1639.6689,25.510346,71.606583,2.4463753,0.40902636,2018
2678,1.0595029,Floresta,1624.8499,26.137541,62.448956,1.3888133,42.646898,2018
2679,1.0593135,Floresta,1623.5274,26.158802,62.648487,1.3288341,41.481115,2018
2680,1.0531357,Floresta,1622.2086,26.174341,62.74136,1.3041023,40.035045,2018
2681,1.0377959,Floresta,1620.1171,26.183866,62.684954,1.3320896,38.317981,2018
2682,1.0159427,Floresta,1617.1667,26.189537,62.496229,1.4074037,36.363135,2018
2683,0.98936608,Floresta,1613.9744,26.193211,62.236655,1.5068809,34.220548,2018
2684,0.95816561,Agropecuaria,1611.2354,26.194061,61.965562,1.6082346,31.947739,2018
2685,0.9248338,Floresta,1609.3033,26.189173,61.715615,1.700036,29.601685,2018
2686,0.89211025,Floresta,1608.2215,26.175673,61.495866,1.7800709,27.234177,2018
2687,0.86210473,Floresta,1607.9107,26.152359,61.302451,1.8504576,24.891029,2018
2688,0.83610037,Floresta,1608.2858,26.120053,61.126876,1.9142092,22.614473,2018
2689,0.8135777,Floresta,1609.2677,26.080918,60.961016,1.9736949,20.44731,2018
2690,0.79292499,Floresta,1610.7366,26.037403,60.799782,2.0302491,18.436412,2018
2691,0.77396833,Floresta,1612.4747,25.991378,60.642232,2.0842543,16.631927,2018
2692,0.7583083,Floresta,1614.1207,25.94364,60.491736,2.135341,15.078346,2018
2693,0.74592812,Agropecuaria,1615.1503,25.893716,60.355422,2.1826117,13.797723,2018
2694,0.7331554,Floresta,1614.8998,25.839851,60.242641,2.2249295,12.774221,2018
2695,0.71379053,Floresta,1612.6523,25.779152,60.162053,2.2613277,11.954052,2018
2696,0.6752433,Floresta,1607.7779,25.707823,60.117544,2.2914868,11.264879,2018
2697,0.59021821,Floresta,1599.872,25.621239,60.104227,2.3160931,10.641496,2018
2698,0.4572747,Agropecuaria,1588.8144,25.513465,60.10618,2.3368761,10.041201,2018
2699,0.47159368,Agropecuaria,1574.7199,25.375998,60.09631,2.3562868,9.4443982,2018
2700,0.59903928,Floresta,1557.8529,25.196062,60.037023,2.3769736,8.8466721,2018
2701,0.67027964,Floresta,1538.665,24.956252,59.881249,2.4011609,8.2496872,2018
2702,0.70314896,Floresta,1518.2083,24.641629,59.581339,2.4296311,7.6546431,2018
2703,0.73196013,Floresta,1499.1596,24.270109,59.134179,2.4595293,7.0590594,2018
2704,0.77813444,Formacao_natural,1486.5172,23.955316,58.696035,2.4818093,6.456675,2018
2705,0.78846026,Floresta,1483.7719,23.896452,58.620381,2.4865524,5.8404823,2018
2706,0.71282252,Floresta,1485.8792,24.141646,59.090016,2.4788134,5.2097028,2018
2707,0.65211261,Agropecuaria,1484.071,24.497953,59.861735,2.4752488,4.5817418,2018
2708,0.64583121,Agropecuaria,1475.049,24.792672,60.649631,2.4851438,4.0061856,2018
2709,0.66587402,Agropecuaria,1459.3461,24.978652,61.362013,2.5095946,3.5642637,2018
2710,0.6916676,Floresta,1437.2008,25.06499,62.026606,2.5487202,3.3272087,2018
2711,0.72932307,Floresta,1406.9783,25.064431,62.711098,2.6049416,3.2906886,2018
2712,0.77559905,Floresta,1364.9955,24.977975,63.495353,2.6829606,3.3691472,2018
2763,1.0805346,Agropecuaria,1631.7956,26.116133,62.391242,1.3784168,46.437784,2018
2764,1.09362,Floresta,1630.2401,26.151985,62.76407,1.260288,45.561001,2018
2765,1.1115286,Floresta,1630.0264,26.182789,63.099925,1.1479255,44.361759,2018
2766,1.1217167,Floresta,1629.8046,26.203242,63.269589,1.0905238,42.804255,2018
2767,1.1063091,Floresta,1628.0798,26.213914,63.171317,1.1279656,40.895846,2018
2768,1.068035,Floresta,1624.7093,26.222011,62.843027,1.2472135,38.682933,2018
2769,1.0247471,Floresta,1620.837,26.23247,62.424328,1.3969399,36.236485,2018
2770,0.98470248,Agropecuaria,1617.4868,26.242265,62.030942,1.5361816,33.634951,2018
2771,0.94859515,Floresta,1614.9425,26.243745,61.710691,1.6506549,30.95098,2018
2772,0.91595176,Floresta,1613.0441,26.230285,61.466324,1.7423649,28.244887,2018
2773,0.88651675,Floresta,1611.5854,26.199566,61.28182,1.8181809,25.564873,2018
2774,0.86004607,Floresta,1610.4739,26.153677,61.137087,1.8842572,22.95276,2018
2775,0.83598641,Floresta,1609.6928,26.097114,61.015228,1.9444893,20.453639,2018
2776,0.8136911,Agropecuaria,1609.1998,26.034467,60.905496,2.0007548,18.126711,2018
2777,0.79293169,Agropecuaria,1608.8519,25.969024,60.80344,2.0536067,16.050862,2018
2778,0.77370499,Floresta,1608.3774,25.90239,60.709586,2.1028633,14.313606,2018
2779,0.75540863,Floresta,1607.3857,25.834686,60.627565,2.1480072,12.975479,2018
2780,0.73739057,Floresta,1605.4048,25.764902,60.561966,2.1884851,12.025759,2018
2781,0.72019721,Floresta,1601.9408,25.691176,60.515924,2.2239858,11.371184,2018
2782,0.69735556,Floresta,1596.5483,25.610855,60.488579,2.2546941,10.878013,2018
2783,0.65229813,Floresta,1588.8842,25.520149,60.472856,2.2814538,10.431646,2018
2784,0.59717726,Agropecuaria,1578.7258,25.413217,60.453866,2.3057757,9.9672651,2018
2785,0.59953034,Floresta,1565.9553,25.280664,60.407464,2.3296946,9.4652109,2018
2786,0.6530413,Floresta,1550.5577,25.107791,60.298048,2.3555259,8.9317866,2018
2787,0.69791631,Floresta,1532.7369,24.874098,60.076197,2.385471,8.3820629,2018
2788,0.72767229,Floresta,1513.3731,24.559945,59.685582,2.420606,7.8295159,2018
2789,0.7603209,Floresta,1495.1069,24.177977,59.114947,2.4580693,7.2816222,2018
2790,0.8179658,Floresta,1483.1673,23.844923,58.547519,2.4866745,6.7398383,2018
2791,0.83897711,Floresta,1481.2663,23.781372,58.432686,2.4917391,6.2030565,2018
2792,0.76651424,Agropecuaria,1483.7512,24.043585,59.007741,2.4772505,5.6738908,2018
2793,0.72166514,Formacao_natural,1481.3385,24.415811,59.946936,2.4647003,5.1663531,2018
2794,0.71419434,Formacao_natural,1471.1847,24.714236,60.880684,2.4670076,4.7108406,2018
2795,0.729592,Floresta,1454.3962,24.897109,61.692893,2.4862323,4.3485195,2018
2796,0.75898736,Agropecuaria,1431.5176,24.980693,62.408911,2.5228809,4.1098578,2018
2797,0.79911408,Agropecuaria,1400.982,24.982451,63.095957,2.5801284,3.9902718,2018
2849,1.1011944,Floresta,1635.7996,26.123118,62.556287,1.3028367,49.61768,2018
2850,1.1324401,Floresta,1634.388,26.170992,63.103885,1.1266748,48.834381,2018
2851,1.1863716,Floresta,1635.1843,26.211378,63.645514,0.94144363,47.642718,2018
2852,1.2411429,Floresta,1636.1544,26.233673,63.951386,0.8339383,45.974121,2018
2853,1.2261029,Agropecuaria,1634.7272,26.241095,63.795491,0.88824998,43.835996,2018
2854,1.1460482,Floresta,1630.7579,26.25269,63.249223,1.077202,41.300299,2018
2855,1.0695883,Floresta,1626.2969,26.278657,62.598436,1.2971918,38.474364,2018
2856,1.0134733,Agropecuaria,1622.7383,26.309301,62.043229,1.481037,35.469657,2018
2857,0.97095,Floresta,1620.0862,26.326646,61.640126,1.6165326,32.380213,2018
2858,0.93597844,Agropecuaria,1617.7961,26.317007,61.374106,1.715523,29.274104,2018
2859,0.90537997,Floresta,1615.4814,26.276919,61.207983,1.7928084,26.195768,2018
2860,0.87750179,Floresta,1613.0945,26.212063,61.103696,1.8587871,23.176474,2018
2861,0.85132301,Floresta,1610.7682,26.131923,61.032043,1.9188242,20.251979,2018
2862,0.82617526,Agropecuaria,1608.6069,26.044886,60.975528,1.9749163,17.487037,2018
